The cash is the money you got from the tournaments and you can withdraw them for real prizes!,النقود هي الأموال التي حصلت عليها من البطولات ويمكنك سحبها للحصول على جوائز حقيقية!,Nağd pul turnirlərdən qazandığınız puldur və siz onları real hədiyyələr üçün geri götürə bilərsiniz!,"Парите са парите, които сте получили от турнирите и можете да ги изтеглите за реални награди!",O dinheiro é o dinheiro que você ganhou nos torneios e você pode retirá-lo para ganhar prêmios reais!,Gotovina je novac koji ste dobili od turnira i možete ga podići za prave nagrade!,"Hotovost jsou peníze, které jste získali z turnajů a můžete je vybrat za skutečné ceny!","Kontanterne er de penge, du fik fra turneringerne, og du kan hæve dem til rigtige præmier!",Het geld is het geld dat je van de toernooien hebt gekregen en je kunt het opnemen voor echte prijzen!,The cash is the money you got from the tournaments and you can withdraw them for real prizes!,Ang pera ay ang perang nakuha mo mula sa mga paligsahan at maaari mong bawiin ang mga ito para sa tunay na mga premyo!,"Käteinen on rahaa, jonka sait turnauksista ja voit kotiuttaa ne oikeita palkintoja varten!",Le cash est l'argent que vous avez gagné lors des tournois et vous pouvez le retirer pour de vrais prix !,"Das Bargeld ist das Geld, das Sie aus den Turnieren erhalten haben und das Sie gegen echte Preise abheben können!",Τα μετρητά είναι τα χρήματα που πήρατε από τα τουρνουά και μπορείτε να τα αποσύρετε για πραγματικά έπαθλα!,המזומן הוא הכסף שקיבלת מהטורנירים ואתה יכול למשוך אותם לפרסים אמיתיים!,"A készpénz az a pénz, amit a versenyeken kaptál, és valódi nyereményekért kiveheted!",Peningarnir eru peningarnir sem þú fékkst úr mótunum og þú getur tekið þá út fyrir alvöru verðlaun!,Uang tunai adalah uang yang Anda peroleh dari turnamen dan Anda dapat menariknya untuk mendapatkan hadiah nyata!,I contanti sono i soldi che hai ottenuto dai tornei e puoi ritirarli per premi reali!,現金はトーナメントで得たお金で、実際の賞品を獲得するために引き出すことができます。,Қолма-қол ақша - бұл турнирлерден алған ақша және сіз оларды нақты жүлделер үшін ала аласыз!,현금은 토너먼트에서 얻은 돈이며 실제 상품으로 인출할 수 있습니다!,"Nauda ir nauda, ​​ko saņēmāt no turnīriem, un jūs varat tos izņemt, lai iegūtu reālas balvas!","Pinigai yra pinigai, kuriuos gavote iš turnyrų ir galite juos atsiimti už tikrus prizus!",Wang tunai adalah wang yang anda dapat daripada kejohanan dan anda boleh mengeluarkannya untuk hadiah sebenar!,"Pengene er pengene du fikk fra turneringene, og du kan ta dem ut for ekte premier!","Gotówka to pieniądze, które otrzymałeś z turniejów i możesz je wypłacić na prawdziwe nagrody!",O dinheiro é o dinheiro que você ganhou nos torneios e você pode retirá-lo para ganhar prêmios reais!,Cash sunt banii pe care i-ați obținut de la turnee și îi puteți retrage pentru premii reale!,"Наличные — это деньги, которые вы получили от турниров, и вы можете обменять их на реальные призы!",现金是您从锦标赛中获得的钱，您可以提取它们以获得真正的奖品！,"Hotovosť sú peniaze, ktoré ste získali z turnajov a môžete ich vybrať za skutočné ceny!","Gotovina je denar, ki ste ga dobili na turnirjih in ga lahko dvignete za prave nagrade!",¡El efectivo es el dinero que obtuviste de los torneos y puedes retirarlo para obtener premios reales!,Pengarna är pengarna du fick från turneringarna och du kan ta ut dem för riktiga priser!,เงินสดคือเงินที่คุณได้รับจากการแข่งขันและคุณสามารถถอนออกเพื่อรับรางวัลจริงได้!,現金是您從錦標賽中獲得的錢，您可以提取它們以獲得真正的獎品！,"Nakit, turnuvalardan kazandığınız paradır ve bunları gerçek ödüller için çekebilirsiniz!","Готівка - це гроші, які ви отримали від турнірів, і ви можете вивести їх на справжні призи!",Naqd pul - bu turnirlardan olgan pulingiz va siz ularni haqiqiy sovg'alar uchun olishingiz mumkin!,Tiền mặt là số tiền bạn nhận được từ các giải đấu và bạn có thể rút chúng để nhận giải thưởng thực sự!
keys can be used for joining tournaments,يمكن استخدام المفاتيح للانضمام إلى البطولات,açarlardan turnirlərə qoşulmaq üçün istifadə edilə bilər,ключовете могат да се използват за присъединяване към турнири,chaves podem ser usadas para entrar em torneios,ključevi se mogu koristiti za pridruživanje turnirima,klíče lze použít pro připojení k turnajům,nøgler kan bruges til at deltage i turneringer,sleutels kunnen worden gebruikt om deel te nemen aan toernooien,keys can be used for joining tournaments,maaaring gamitin ang mga susi para sa pagsali sa mga paligsahan,avaimia voidaan käyttää turnauksiin osallistumiseen,les clés peuvent être utilisées pour rejoindre des tournois,Schlüssel können für die Teilnahme an Turnieren verwendet werden,τα κλειδιά μπορούν να χρησιμοποιηθούν για συμμετοχή σε τουρνουά,ניתן להשתמש במפתחות להצטרפות לטורנירים,A kulcsok a versenyekhez való csatlakozáshoz használhatók,Hægt er að nota lykla til að taka þátt í mótum,kunci dapat digunakan untuk bergabung dalam turnamen,le chiavi possono essere utilizzate per partecipare ai tornei,キーはトーナメントへの参加に使用できます,кілттерді турнирлерге қосылу үшін пайдалануға болады,열쇠는 토너먼트 참가에 사용될 수 있습니다,"atslēgas var izmantot, lai pievienotos turnīriem",raktai gali būti naudojami prisijungiant prie turnyrų,kunci boleh digunakan untuk menyertai kejohanan,nøkler kan brukes for å bli med i turneringer,kluczy można używać do dołączania do turniejów,chaves podem ser usadas para entrar em torneios,cheile pot fi folosite pentru a participa la turnee,ключи можно использовать для участия в турнирах,钥匙可用于参加锦标赛,kľúče je možné použiť na zapojenie sa do turnajov,ključe lahko uporabite za pridružitev turnirjem,Las claves se pueden utilizar para unirse a torneos.,nycklar kan användas för att gå med i turneringar,สามารถใช้กุญแจในการเข้าร่วมทัวร์นาเมนต์ได้,鑰匙可用於參加錦標賽,anahtarlar turnuvalara katılmak için kullanılabilir,ключі можна використовувати для приєднання до турнірів,Turnirlarga qo'shilish uchun kalitlardan foydalanish mumkin,chìa khóa có thể được sử dụng để tham gia các giải đấu
Gems are for purchasing in-game items,الأحجار الكريمة مخصصة لشراء العناصر داخل اللعبة,Daşlar oyundaxili əşyaların alınması üçündür,Скъпоценните камъни са за закупуване на артикули в играта,As joias são para comprar itens do jogo,Dragulji služe za kupnju predmeta u igri,Drahokamy slouží k nákupu herních předmětů,Ædelstene er til køb af genstande i spillet,Edelstenen zijn bedoeld om in-game items te kopen,Gems are for purchasing in-game items,Ang mga hiyas ay para sa pagbili ng mga in-game na item,Jalokivet on tarkoitettu pelien sisäisten tuotteiden ostamiseen,Les gemmes servent à acheter des objets dans le jeu,Edelsteine ​​dienen zum Kauf von Gegenständen im Spiel,Οι πολύτιμοι λίθοι προορίζονται για την αγορά αντικειμένων εντός του παιχνιδιού,אבני חן מיועדות לרכישת פריטים במשחק,A drágakövek játékon belüli cikkek vásárlására szolgálnak,Gimsteinar eru til að kaupa hluti í leiknum,Permata digunakan untuk membeli item dalam game,Le gemme servono per acquistare oggetti di gioco,ジェムはゲーム内アイテムの購入に使用します,Асыл тастар ойын ішіндегі заттарды сатып алуға арналған,보석은 게임 내 아이템 구매에 사용됩니다.,Dārgakmeņi ir paredzēti spēļu priekšmetu iegādei,Brangakmeniai skirti žaidimo elementų pirkimui,Permata adalah untuk membeli item dalam permainan,Edelstener er for kjøp av gjenstander i spillet,Klejnoty służą do kupowania przedmiotów w grze,As joias são para comprar itens do jogo,Pietrele sunt pentru achiziționarea de articole din joc,Драгоценные камни предназначены для покупки внутриигровых предметов.,宝石用于购买游戏内物品,Drahokamy sú na nákup predmetov v hre,Dragulji so namenjeni nakupu predmetov v igri,Las gemas son para comprar artículos del juego.,Ädelstenar är till för att köpa föremål i spelet,อัญมณีมีไว้สำหรับซื้อไอเท็มในเกม,寶石用於購買遊戲內物品,Mücevherler oyun içi öğeler satın almak içindir,Коштовні камені призначені для покупки предметів у грі,Qimmatbaho toshlar o'yin ichidagi narsalarni sotib olish uchun mo'ljallangan,Đá quý dùng để mua vật phẩm trong trò chơi
HOW TO WIN !,كيفية الفوز !,NECƏ QAZANMAQ OLUR!,КАК ДА СПЕЧЕЛИШ !,COMO GANHAR !,KAKO POBIJEDITI !,JAK VYHRÁT !,HVORDAN MAN VINDER !,HOE TE WINNEN !,HOW TO WIN !,PAANO MANALO !,KUINKA VOITTAA !,COMMENT GAGNER !,WIE GEWINNT MAN !,ΠΩΣ ΝΑ ΚΕΡΔΙΣΕΙΣ !,איך לנצח !,HOGYAN GYŐZZÜNK !,HVERNIG Á AÐ VINNA!,BAGAIMANA MENANG!,COME VINCERE !,勝ち方！,ҚАЛАЙ ҰТУҒА БОЛАДЫ!,이기는 방법 !,KĀ UZVARĒT!,KAIP LAIMĖTI !,BAGAIMANA UNTUK MENANG!,HVORDAN VINNE !,JAK WYGRAĆ !,COMO GANHAR !,CUM SĂ CÂȘTIGE !,КАК ПОБЕДИТЬ !,如何取胜 ！,AKO VYHRAŤ !,KAKO ZMAGATI!,CÓMO GANAR !,HUR MAN VINNER !,จะชนะได้อย่างไร!,如何取勝 ！,NASIL KAZANILIR !,ЯК ПЕРЕМОГТИ!,QANDAY G'alaba qozonish kerak!,LÀM THẾ NÀO ĐỂ CHIẾN THẮNG!
"The player who complete the most levels,No words",اللاعب الذي يكمل أكبر عدد من المستويات، لا توجد كلمات,"Ən çox səviyyəni tamamlayan oyunçu, Söz yoxdur","Играчът, завършил най-много нива, няма думи","O jogador que completa mais níveis, sem palavras","Igrač koji završi najviše razina, nema riječi","Hráč, který dokončí nejvíce úrovní, žádná slova","Den spiller, der fuldfører flest niveauer, Ingen ord","De speler die de meeste niveaus voltooit, geen woorden","The player who complete the most levels,No words","Ang manlalaro na nakakumpleto ng pinakamaraming antas, Walang mga salita","Pelaaja, joka suorittaa eniten tasoja, ei sanoja","Le joueur qui termine le plus de niveaux,Pas de mots","Der Spieler, der die meisten Level abgeschlossen hat, keine Worte","Ο παίκτης που ολοκληρώνει τα περισσότερα επίπεδα, Χωρίς λόγια","השחקן שהשלים הכי הרבה רמות, אין מילים","A legtöbb pályát teljesítő játékos, nincs szó","Spilarinn sem klárar flest borð, Engin orð","Pemain yang menyelesaikan level terbanyak, Tidak ada kata-kata","Il giocatore che completa il maggior numero di livelli, senza parole",最も多くのレベルをクリアしたプレイヤー、言葉はありません,"Ең көп деңгейді аяқтаған ойыншы, Сөз жоқ","가장 많은 레벨을 완료한 플레이어, 말이 필요 없습니다.","Spēlētājs, kurš pabeidz visvairāk līmeņu, nav vārdu","Žaidėjas, kuris įveikia daugiausiai lygių, nėra žodžių","Pemain yang melengkapkan tahap paling banyak, Tiada perkataan","Spilleren som fullfører flest nivåer, Ingen ord","Gracz, który ukończy najwięcej poziomów, brak słów","O jogador que completa mais níveis, sem palavras","Jucătorul care completează cele mai multe niveluri, fără cuvinte","Игрок, прошедший наибольшее количество уровней. Нет слов.",完成最多关卡的玩家，无话可说,"Hráč, ktorý dokončí najviac úrovní, bez slov","Igralec, ki dokonča največ stopenj, brez besed","El jugador que complete más niveles, sin palabras.","Spelaren som klarar flest nivåer, Inga ord",ผู้เล่นที่ผ่านด่านได้มากที่สุดไม่มีคำพูด,完成最多關卡的玩家，無話可說,"En çok seviyeyi tamamlayan oyuncu, Kelime yok","Гравець, який пройшов найбільшу кількість рівнів, немає слів","Eng ko'p darajani to'ldirgan o'yinchi, so'z yo'q","Người chơi hoàn thành nhiều cấp độ nhất, Không có từ nào"
Click To Continue,انقر للمتابعة,Davam etmək üçün klikləyin,"Кликнете, за да продължите",Clique para continuar,Kliknite za nastavak,Klikni pro pokračování,Klik for at fortsætte,Klik om verder te gaan,Click To Continue,I-click upang magpatuloy,Klikkaa jatkaaksesi,Cliquez pour continuer,Klicke um Fortzufahren,Κάντε κλικ για να συνεχίσετε,לחץ כדי להמשיך,Kattints a folytatáshoz,Smelltu til að halda áfram,Klik untuk melanjutkan,Clicca per continuare,続けるにはクリック,Жалғастыру үшін басыңыз,계속하려면 클릭하세요,"Noklikšķiniet, lai turpinātu",Spustelėkite norėdami tęsti,Klik Untuk Meneruskan,Klikk for å fortsette,"Kliknij, aby kontynuować",Clique para continuar,Apasă pentru a continua,Нажмите для продолжения,点击继续,Kliknite na Pokračovať,Kliknite za nadaljevanje,Haz click para continuar,Klicka för att fortsätta,คลิกเพื่อดำเนินการต่อ,點擊繼續,Devam etmek için tıklayın,"Натисніть, щоб продовжити",Davom etish uchun bosing,Click để tiếp tục
Drag to higlighted word,اسحب إلى الكلمة المميزة,Vurğulanmış sözə çəkin,Плъзнете до маркираната дума,Arraste para a palavra destacada,Povucite do označene riječi,Přetáhněte na zvýrazněné slovo,Træk til det fremhævede ord,Sleep naar het gemarkeerde woord,Drag to higlighted word,I-drag sa naka-highlight na salita,Vedä korostettuun sanaan,Faites glisser vers le mot en surbrillance,Zum markierten Wort ziehen,Σύρετε στην επισημασμένη λέξη,גרור למילה המודגשת,Húzza a kiemelt szóra,Dragðu að auðkenndu orði,Seret ke kata yang disorot,Trascina sulla parola evidenziata,ハイライト表示された単語までドラッグします,Бөлектелген сөзге сүйреңіз,강조표시된 단어로 드래그,Velciet uz izcelto vārdu,Vilkite į paryškintą žodį,Seret ke perkataan yang diserlahkan,Dra til det uthevede ordet,Przeciągnij do podświetlonego słowa,Arraste para a palavra destacada,Trageți la cuvântul evidențiat,Перетащите к выделенному слову,拖动到突出显示的单词,Potiahnite na zvýraznené slovo,Povlecite do označene besede,Arrastrar a la palabra resaltada,Dra till det markerade ordet,ลากไปที่คำที่ไฮไลต์,拖曳到突出顯示的單字,Vurgulanan kelimeye sürükleyin,Перетягніть до виділеного слова,Ajratilgan so‘zga torting,Kéo đến từ được đánh dấu
SCORING,التسجيل,QOL,ТОЧКУВАНЕ,PONTUAÇÃO,BODOVANJE,BODOVÁNÍ,SCORENING,SCOREN,SCORING,PAGMAmarka,PISTEET,NOTATION,WERTEN,ΒΑΘΜΟΛΟΓΙΑ,מְנִיָה,PONTOZÁS,SKORA,SKOR,PUNTEGGIO,スコアリング,БАЛДАЛУ,득점,VĒRTU IZDEVŠANA,ĮVERTINIMAS,PEMARKAHAN,SCORING,PUNKTACJA,PONTUAÇÃO,PENTRU PENTRU,ОЦЕНКА,计分,BODOVANIE,TOČKOVANJE,PUNTUACIÓN,GODKÄNNANDE,การให้คะแนน,計分,PUANLAMA,ОЦІНКА,BOL OLISH,ĐIỂM
Wnner will reveive rewards for real prize.,سوف يستعيد Wnner مكافآت الجائزة الحقيقية.,Qalib real mükafat üçün mükafatlar alacaq.,Wnner ще получи награди за истинска награда.,O vencedor receberá recompensas em prêmios reais.,Wnner će dobiti nagrade za pravu nagradu.,Vítěz získá odměny za skutečnou cenu.,Wnner vil modtage belønninger for rigtige præmier.,Wnner ontvangt beloningen voor een echte prijs.,Wnner will reveive rewards for real prize.,Ang Wnner ay magbibigay ng mga gantimpala para sa tunay na premyo.,Wnner saa palkinnot oikeasta palkinnosta.,Le gagnant recevra des récompenses pour un vrai prix.,Wnner erhält Belohnungen für echte Preise.,Ο νικητής θα κερδίσει ανταμοιβές για το πραγματικό έπαθλο.,Wnner יקבל פרסים עבור פרס אמיתי.,A Wnner valódi nyereményért kap jutalmat.,Wnner mun fá verðlaun fyrir alvöru verðlaun.,Pemenang akan menerima hadiah untuk hadiah nyata.,Il vincitore riceverà ricompense per un premio reale.,優勝者は本物の賞品を受け取ります。,Жеңімпаз нақты жүлде үшін сыйақы алады.,Wnner는 실제 상품에 대한 보상을 받게 됩니다.,Wnner saņems balvas par īstu balvu.,Wnner gaus apdovanojimus už tikrą prizą.,Pemenang akan menerima ganjaran untuk hadiah sebenar.,Wnner vil motta belønninger for ekte premie.,Zwycięzca otrzyma nagrody za prawdziwą nagrodę.,O vencedor receberá recompensas em prêmios reais.,Wnner va primi recompense pentru un premiu real.,Победитель получит награды за настоящий приз.,Wnner将获得真品奖励。,Víťaz získa odmeny za skutočnú cenu.,Wnner bo prejel nagrade za pravo nagrado.,El ganador recibirá recompensas por premios reales.,Wnner kommer att få belöningar för riktiga priser.,Wnner จะคอยรับรางวัลเป็นรางวัลจริง,Wnner將獲得真品獎勵。,Kazanan gerçek ödül karşılığında ödüller alacaktır.,Wnner отримає винагороду за справжній приз.,G'olib haqiqiy sovrin uchun mukofot oladi.,Người chiến thắng sẽ nhận được phần thưởng cho giải thưởng thực sự.
the hammer reveals letter of selected tile you want,تكشف المطرقة حرف البلاط المحدد الذي تريده,çəkic istədiyiniz seçilmiş kafel məktubunu göstərir,"чукът разкрива буквата на избраната плочка, която искате",o martelo revela a letra da peça selecionada que você deseja,čekić otkriva slovo odabrane pločice koju želite,"kladivo odhalí písmeno vybrané dlaždice, kterou chcete","hammeren afslører bogstavet for den valgte flise, du ønsker",de hamer onthult de letter van de geselecteerde tegel die je wilt,the hammer reveals letter of selected tile you want,ang martilyo ay nagpapakita ng titik ng napiling tile na gusto mo,vasara paljastaa haluamasi valitun laatan kirjaimen,le marteau révèle la lettre de la tuile sélectionnée que vous voulez,Der Hammer zeigt den Buchstaben der gewünschten Kachel an,το σφυρί αποκαλύπτει το γράμμα του επιλεγμένου πλακιδίου που θέλετε,הפטיש חושף את האות של האריח שנבחר שאתה רוצה,a kalapács felfedi a kívánt kiválasztott csempe betűjét,hamarinn sýnir staf af völdum flísum sem þú vilt,palu mengungkapkan huruf ubin yang dipilih yang Anda inginkan,il martello rivela la lettera della tessera selezionata che desideri,ハンマーで選択したタイルの文字が表示されます,балға таңдалған тақтайшаның әрпін көрсетеді,망치는 당신이 원하는 선택된 타일의 문자를 보여줍니다,"āmurs atklāj izvēlētās flīzes burtu, kuru vēlaties",plaktukas atskleidžia pasirinktos norimos plytelės raidę,tukul mendedahkan huruf jubin terpilih yang anda mahukan,hammeren avslører bokstaven på valgt flis du ønsker,młotek odkrywa literę wybranej płytki,o martelo revela a letra da peça selecionada que você deseja,ciocanul dezvăluie litera plăcii selectate pe care o doriți,"молоток показывает букву выбранной плитки, которую вы хотите",锤子会显示您想要的所选瓷砖的字母,"kladivo odhalí písmeno vybranej dlaždice, ktorú chcete","kladivo razkrije črko izbrane ploščice, ki jo želite",el martillo revela la letra del mosaico seleccionado que desea,hammaren visar bokstaven på den valda brickan du vill ha,ค้อนเผยให้เห็นตัวอักษรของไทล์ที่เลือกที่คุณต้องการ,錘子會顯示您想要的所選瓷磚的字母,çekiç istediğiniz döşemenin harfini ortaya çıkarır,"молоток показує букву вибраної плитки, яку ви хочете",bolg'a siz xohlagan tanlangan plitka harfini ko'rsatadi,chiếc búa hiển thị chữ cái của ô đã chọn mà bạn muốn
when activated the next level displays pre-filled word,عند تفعيلها، يعرض المستوى التالي كلمة مملوءة مسبقًا,aktivləşdirildikdə növbəti səviyyə əvvəlcədən doldurulmuş sözü göstərir,"когато се активира, следващото ниво показва предварително попълнена дума","quando ativado, o próximo nível exibe palavras pré-preenchidas","kada se aktivira, sljedeća razina prikazuje unaprijed ispunjenu riječ",při aktivaci další úroveň zobrazí předvyplněné slovo,"Når det er aktiveret, viser næste niveau et forudfyldt ord","indien geactiveerd, wordt op het volgende niveau een vooraf ingevuld woord weergegeven",when activated the next level displays pre-filled word,kapag na-activate ang susunod na antas ay nagpapakita ng pre-filled na salita,"kun se on aktivoitu, seuraava taso näyttää esitäytetyn sanan","lorsqu'il est activé, le niveau suivant affiche un mot pré-rempli",Bei Aktivierung wird auf der nächsten Ebene das vorab ausgefüllte Wort angezeigt,όταν ενεργοποιηθεί το επόμενο επίπεδο εμφανίζει προσυμπληρωμένη λέξη,"כאשר מופעלת, הרמה הבאה מציגה מילה מלאה מראש",aktiválásakor a következő szint előre kitöltött szót jelenít meg,þegar það er virkjað sýnir næsta stig útfyllt orð,"ketika diaktifkan, level berikutnya menampilkan kata yang sudah diisi sebelumnya","quando attivato, il livello successivo visualizza la parola precompilata",アクティブ化すると、次のレベルに事前に入力された単語が表示されます,белсендірілген кезде келесі деңгей алдын ала толтырылған сөзді көрсетеді,활성화되면 다음 레벨에 미리 채워진 단어가 표시됩니다.,"kad tas ir aktivizēts, nākamajā līmenī tiek parādīts iepriekš aizpildīts vārds","kai aktyvuota, kitame lygyje rodomas iš anksto užpildytas žodis",apabila diaktifkan tahap seterusnya memaparkan perkataan pra-isi,"når det aktiveres, viser neste nivå et forhåndsutfylt ord",po aktywacji następny poziom wyświetla wstępnie wypełnione słowo,"quando ativado, o próximo nível exibe palavras pré-preenchidas","când este activat, nivelul următor afișează cuvântul pre-completat",при активации на следующем уровне отображается предварительно заполненное слово,激活后，下一级别将显示预先填充的单词,po aktivácii ďalšia úroveň zobrazí predvyplnené slovo,"ko je aktivirana, naslednja raven prikaže vnaprej izpolnjeno besedo","cuando se activa, el siguiente nivel muestra una palabra precargada",när den aktiveras visar nästa nivå ett förifyllt ord,เมื่อเปิดใช้งานระดับถัดไปจะแสดงคำที่กรอกไว้ล่วงหน้า,啟動後，下一級將顯示預先填入的單字,etkinleştirildiğinde bir sonraki seviye önceden doldurulmuş kelimeyi görüntüler,при активації наступного рівня відображається попередньо заповнене слово,faollashtirilganda keyingi daraja oldindan to'ldirilgan so'zni ko'rsatadi,"khi được kích hoạt, cấp độ tiếp theo sẽ hiển thị từ được điền sẵn"
Reveals a random letter,يكشف رسالة عشوائية,Təsadüfi bir məktubu ortaya qoyur,Разкрива произволна буква,Revela uma letra aleatória,Otkriva nasumično slovo,Odhalí náhodné písmeno,Afslører et tilfældigt bogstav,Onthult een willekeurige letter,Reveals a random letter,Nagpapakita ng random na titik,Paljastaa satunnaisen kirjaimen,Révèle une lettre aléatoire,Enthüllt einen zufälligen Buchstaben,Αποκαλύπτει ένα τυχαίο γράμμα,חושף מכתב אקראי,Véletlenszerű betűt tár fel,Sýnir handahófskenndan staf,Mengungkapkan surat acak,Rivela una lettera casuale,ランダムな文字を表示します,Кездейсоқ әріпті көрсетеді,임의의 문자를 공개합니다,Atklāj nejaušu burtu,Atskleidžia atsitiktinę raidę,Mendedahkan surat rawak,Avslører en tilfeldig bokstav,Ujawnia losową literę,Revela uma letra aleatória,Dezvăluie o scrisoare aleatorie,Открывает случайную букву,显示随机字母,Odhalí náhodné písmeno,Odkrije naključno črko,Revela una letra aleatoria,Avslöjar en slumpmässig bokstav,เผยจดหมายสุ่ม,顯示隨機字母,Rastgele bir harf ortaya çıkarır,Розкриває випадкову букву,Tasodifiy harfni ochib beradi,Tiết lộ một lá thư ngẫu nhiên
The shuffle button can help you find words faster,يمكن أن يساعدك زر التبديل في العثور على الكلمات بشكل أسرع,Qarışıq düyməsi sözləri daha tez tapmağa kömək edə bilər,Бутонът за разбъркване може да ви помогне да намирате думи по-бързо,O botão aleatório pode ajudá-lo a encontrar palavras mais rapidamente,Gumb za nasumičnu reprodukciju može vam pomoći da brže pronađete riječi,Tlačítko náhodného přehrávání vám pomůže rychleji najít slova,Bland-knappen kan hjælpe dig med at finde ord hurtigere,Met de shuffle-knop kunt u sneller woorden vinden,The shuffle button can help you find words faster,Matutulungan ka ng shuffle button na makahanap ng mga salita nang mas mabilis,Sekoituspainike voi auttaa sinua löytämään sanoja nopeammin,Le bouton de lecture aléatoire peut vous aider à trouver des mots plus rapidement,Mit der Zufallstaste können Sie Wörter schneller finden,Το κουμπί τυχαίας αναπαραγωγής μπορεί να σας βοηθήσει να βρείτε λέξεις πιο γρήγορα,כפתור ערבוב יכול לעזור לך למצוא מילים מהר יותר,A keverés gomb segítségével gyorsabban találhat szavakat,Uppstokkunarhnappurinn getur hjálpað þér að finna orð hraðar,Tombol acak dapat membantu Anda menemukan kata lebih cepat,Il pulsante di riproduzione casuale può aiutarti a trovare le parole più velocemente,シャッフル ボタンを使用すると、単語をすばやく見つけることができます,Араластыру түймесі сөздерді жылдам табуға көмектеседі,셔플 버튼을 사용하면 단어를 더 빠르게 찾을 수 있습니다.,Jaukšanas poga var palīdzēt ātrāk atrast vārdus,Maišymo mygtukas gali padėti greičiau rasti žodžius,Butang kocok boleh membantu anda mencari perkataan dengan lebih cepat,Tilfeldig rekkefølge-knappen kan hjelpe deg med å finne ord raskere,Przycisk losowego wyszukiwania pomoże Ci szybciej znaleźć słowa,O botão aleatório pode ajudá-lo a encontrar palavras mais rapidamente,Butonul de amestecare vă poate ajuta să găsiți cuvinte mai rapid,Кнопка перемешивания поможет вам быстрее находить слова.,随机播放按钮可以帮助您更快地找到单词,Tlačidlo náhodného výberu vám pomôže rýchlejšie nájsť slová,Gumb za naključno predvajanje vam lahko pomaga hitreje najti besede,El botón de reproducción aleatoria puede ayudarte a encontrar palabras más rápido,Blanda-knappen kan hjälpa dig att hitta ord snabbare,ปุ่มสุ่มช่วยให้คุณค้นหาคำได้เร็วขึ้น,隨機播放按鈕可以幫助您更快找到單字,Karıştır düğmesi kelimeleri daha hızlı bulmanıza yardımcı olabilir,Кнопка перемішування може допомогти вам швидше знайти слова,Aralash tugmasi so'zlarni tezroq topishga yordam beradi,Nút xáo trộn có thể giúp bạn tìm từ nhanh hơn
