Keys can be used for joining tournaments,يمكن استخدام المفاتيح للانضمام إلى البطولات,Açarlardan turnirlərə qoşulmaq üçün istifadə edilə bilər,Ключовете могат да се използват за присъединяване към турнири,As chaves podem ser usadas para ingressar em torneios,Ključevi se mogu koristiti za pridruživanje turnirima,Klíče lze použít pro připojení k turnajům,Nøgler kan bruges til at deltage i turneringer,Sleutels kunnen worden gebruikt om deel te nemen aan toernooien,Keys can be used for joining tournaments,Maaaring gamitin ang mga susi para sa pagsali sa mga paligsahan,Avaimia voidaan käyttää turnauksiin osallistumiseen,Les clés peuvent être utilisées pour rejoindre des tournois,Schlüssel können für die Teilnahme an Turnieren verwendet werden,Τα κλειδιά μπορούν να χρησιμοποιηθούν για συμμετοχή σε τουρνουά,ניתן להשתמש במפתחות להצטרפות לטורנירים,A kulcsok a versenyeken való részvételhez használhatók,Hægt er að nota lykla til að taka þátt í mótum,Kunci dapat digunakan untuk mengikuti turnamen,Le chiavi possono essere utilizzate per partecipare ai tornei,キーはトーナメントへの参加に使用できます,Кілттерді турнирлерге қосылу үшін пайдалануға болады,토너먼트 참가에 열쇠를 사용할 수 있습니다.,"Atslēgas var izmantot, lai pievienotos turnīriem",Raktai gali būti naudojami prisijungiant prie turnyrų,Kunci boleh digunakan untuk menyertai kejohanan,Nøkler kan brukes til å bli med i turneringer,Kluczy można używać do dołączania do turniejów,As chaves podem ser usadas para ingressar em torneios,Cheile pot fi folosite pentru a participa la turnee,Ключи можно использовать для участия в турнирах.,钥匙可用于参加锦标赛,Kľúče možno použiť na zapojenie sa do turnajov,Ključe lahko uporabite za pridružitev turnirjem,Las claves se pueden utilizar para unirse a torneos.,Nycklar kan användas för att gå med i turneringar,สามารถใช้กุญแจในการเข้าร่วมทัวร์นาเมนต์ได้,鑰匙可用於參加錦標賽,Anahtarlar turnuvalara katılmak için kullanılabilir,Ключі можна використовувати для приєднання до турнірів,Turnirlarga qo'shilish uchun kalitlardan foydalanish mumkin,Chìa khóa có thể được sử dụng để tham gia các giải đấu
Gems are for purchasing in-game items,الأحجار الكريمة مخصصة لشراء العناصر داخل اللعبة,Daşlar oyundaxili əşyaların alınması üçündür,Скъпоценните камъни са за закупуване на артикули в играта,As joias são para comprar itens do jogo,Dragulji služe za kupnju predmeta u igri,Drahokamy slouží k nákupu herních předmětů,Ædelstene er til køb af genstande i spillet,Edelstenen zijn bedoeld om in-game items te kopen,Gems are for purchasing in-game items,Ang mga hiyas ay para sa pagbili ng mga in-game na item,Jalokivet on tarkoitettu pelien sisäisten tuotteiden ostamiseen,Les gemmes servent à acheter des objets dans le jeu,Edelsteine ​​dienen zum Kauf von Gegenständen im Spiel,Οι πολύτιμοι λίθοι προορίζονται για την αγορά αντικειμένων εντός του παιχνιδιού,אבני חן מיועדות לרכישת פריטים במשחק,A drágakövek játékon belüli cikkek vásárlására szolgálnak,Gimsteinar eru til að kaupa hluti í leiknum,Permata digunakan untuk membeli item dalam game,Le gemme servono per acquistare oggetti di gioco,ジェムはゲーム内アイテムの購入に使用します,Асыл тастар ойын ішіндегі заттарды сатып алуға арналған,보석은 게임 내 아이템 구매에 사용됩니다.,Dārgakmeņi ir paredzēti spēļu priekšmetu iegādei,Brangakmeniai skirti žaidimo elementų pirkimui,Permata adalah untuk membeli item dalam permainan,Edelstener er for kjøp av gjenstander i spillet,Klejnoty służą do kupowania przedmiotów w grze,As joias são para comprar itens do jogo,Pietrele sunt pentru achiziționarea de articole din joc,Драгоценные камни предназначены для покупки внутриигровых предметов.,宝石用于购买游戏内物品,Drahokamy sú určené na nákup predmetov v hre,Dragulji so namenjeni nakupu predmetov v igri,Las gemas son para comprar artículos del juego.,Ädelstenar är till för att köpa föremål i spelet,อัญมณีมีไว้สำหรับซื้อไอเท็มในเกม,寶石用於購買遊戲內物品,Mücevherler oyun içi öğeler satın almak içindir,Коштовні камені призначені для покупки предметів у грі,Qimmatbaho toshlar o'yin ichidagi narsalarni sotib olish uchun mo'ljallangan,Đá quý dùng để mua vật phẩm trong trò chơi
How to Win !,كيف تفوز!,Necə Qazanmaq olar!,Как да спечелим!,Como Ganhar!,Kako pobijediti!,Jak vyhrát!,Sådan vinder du!,Hoe te winnen!,How to Win !,Paano Manalo!,Kuinka voittaa!,Comment gagner !,So gewinnen Sie!,Πώς να κερδίσετε!,איך לנצח!,Hogyan nyerj!,Hvernig á að vinna!,Cara Menang!,Come vincere!,勝つ方法！,Қалай жеңуге болады!,승리하는 방법!,Kā uzvarēt!,Kaip laimėti!,Bagaimana untuk Menang!,Hvordan vinne!,Jak wygrać!,Como Ganhar!,Cum să câștigi!,Как победить!,如何获胜！,Ako vyhrať!,Kako zmagati!,¡Cómo ganar!,Hur man vinner!,ทำอย่างไรจึงจะชนะ !,如何獲勝！,Nasıl Kazanılır?,Як виграти!,Qanday g'alaba qozonish mumkin!,Làm thế nào để giành chiến thắng!
"The player who complete the most levels,No words",اللاعب الذي يكمل أكبر عدد من المستويات، لا توجد كلمات,"Ən çox səviyyəni tamamlayan oyunçu, Söz yoxdur","Играчът, завършил най-много нива, няма думи","O jogador que completa mais níveis, sem palavras","Igrač koji završi najviše razina, nema riječi","Hráč, který dokončí nejvíce úrovní, žádná slova","Den spiller, der fuldfører flest niveauer, Ingen ord","De speler die de meeste niveaus voltooit, geen woorden","The player who complete the most levels,No words","Ang manlalaro na nakakumpleto ng pinakamaraming antas, Walang mga salita","Pelaaja, joka suorittaa eniten tasoja, ei sanoja","Le joueur qui termine le plus de niveaux,Pas de mots","Der Spieler, der die meisten Level abgeschlossen hat, keine Worte","Ο παίκτης που ολοκληρώνει τα περισσότερα επίπεδα, Χωρίς λόγια","השחקן שהשלים הכי הרבה רמות, אין מילים","A legtöbb pályát teljesítő játékos, nincs szó","Spilarinn sem klárar flest borð, Engin orð","Pemain yang menyelesaikan level terbanyak, Tidak ada kata-kata","Il giocatore che completa il maggior numero di livelli, senza parole",最も多くのレベルをクリアしたプレイヤー、言葉はありません,"Ең көп деңгейді аяқтаған ойыншы, Сөз жоқ","가장 많은 레벨을 완료한 플레이어, 말이 필요 없습니다.","Spēlētājs, kurš pabeidz visvairāk līmeņu, nav vārdu","Žaidėjas, kuris įveikia daugiausia lygių, nėra žodžių","Pemain yang melengkapkan tahap paling banyak, Tiada perkataan","Spilleren som fullfører flest nivåer, Ingen ord","Gracz, który ukończy najwięcej poziomów, brak słów","O jogador que completa mais níveis, sem palavras","Jucătorul care completează cele mai multe niveluri, fără cuvinte","Игрок, прошедший наибольшее количество уровней. Нет слов.",完成最多关卡的玩家，无话可说,"Hráč, ktorý dokončí najviac úrovní, bez slov","Igralec, ki dokonča največ stopenj, brez besed","El jugador que complete más niveles, sin palabras.","Spelaren som klarar flest nivåer, Inga ord",ผู้เล่นที่ผ่านด่านได้มากที่สุดไม่มีคำพูด,完成最多關卡的玩家，無話可說,"En çok seviyeyi tamamlayan oyuncu, Kelime yok","Гравець, який пройшов найбільшу кількість рівнів, немає слів","Eng ko'p darajalarni to'ldirgan o'yinchi, so'z yo'q","Người chơi hoàn thành nhiều cấp độ nhất, Không có từ nào"
Click To Continue,انقر للمتابعة,Davam etmək üçün klikləyin,"Кликнете, за да продължите",Clique para continuar,Kliknite za nastavak,Klikněte na Pokračovat,Klik for at fortsætte,Klik om door te gaan,Click To Continue,I-click Upang Magpatuloy,Napsauta jatkaaksesi,Cliquez pour continuer,Klicken Sie auf „Weiter“.,Κάντε κλικ για να συνεχίσετε,לחץ כדי להמשיך,Kattintson a Folytatás gombra,Smelltu til að halda áfram,Klik Untuk Melanjutkan,Fare clic su per continuare,クリックして続行,Жалғастыру үшін басыңыз,계속하려면 클릭하세요,"Noklikšķiniet, lai turpinātu",Spustelėkite norėdami tęsti,Klik Untuk Meneruskan,Klikk for å fortsette,Kliknij Aby kontynuować,Clique para continuar,Faceți clic pentru a continua,"Нажмите, чтобы продолжить",单击继续,Kliknite na Pokračovať,Kliknite za nadaljevanje,Haga clic para continuar,Klicka för att fortsätta,คลิกเพื่อดำเนินการต่อ,點擊繼續,Devam Etmek İçin Tıklayın,"Натисніть, щоб продовжити",Davom etish uchun bosing,Bấm vào để tiếp tục
Drag to higlighted word,اسحب إلى الكلمة المميزة,Vurğulanmış sözə çəkin,Плъзнете до маркираната дума,Arraste para a palavra destacada,Povucite do označene riječi,Přetáhněte na zvýrazněné slovo,Træk til det fremhævede ord,Sleep naar het gemarkeerde woord,Drag to higlighted word,I-drag sa naka-highlight na salita,Vedä korostettuun sanaan,Faites glisser vers le mot en surbrillance,Zum markierten Wort ziehen,Σύρετε στην επισημασμένη λέξη,גרור למילה המודגשת,Húzza a kiemelt szóra,Dragðu að auðkenndu orði,Seret ke kata yang disorot,Trascina sulla parola evidenziata,ハイライト表示された単語までドラッグします,Бөлектелген сөзге сүйреңіз,강조표시된 단어로 드래그,Velciet uz izcelto vārdu,Vilkite į paryškintą žodį,Seret ke perkataan yang diserlahkan,Dra til det uthevede ordet,Przeciągnij do podświetlonego słowa,Arraste para a palavra destacada,Trageți la cuvântul evidențiat,Перетащите к выделенному слову,拖动到突出显示的单词,Potiahnite na zvýraznené slovo,Povlecite do označene besede,Arrastrar a la palabra resaltada,Dra till det markerade ordet,ลากไปที่คำที่ไฮไลต์,拖曳到突出顯示的單字,Vurgulanan kelimeye sürükleyin,Перетягніть до виділеного слова,Ajratilgan so‘zga torting,Kéo đến từ được đánh dấu
Scoring,التهديف,Qiymətləndirmə,Точкуване,Pontuação,Bodovanje,Bodování,Scoring,Scoren,Scoring,Pagmamarka,Pisteytys,Notation,Wertung,Σκοράρισμα,מְנִיָה,Pontozás,Stigagjöf,Mencetak gol,Punteggio,採点,Ұпай қою,채점,Vērtēšana,Taškais,Pemarkahan,Scoring,Punktacja,Pontuação,Punctajul,Подсчет очков,评分,Bodovanie,Točkovanje,Tanteo,Poängsättning,การให้คะแนน,評分,Puanlama,Скоринг,Hisoblash,Ghi điểm
Wnner will reveive rewards for real prize.,سوف يستعيد Wnner مكافآت الجائزة الحقيقية.,Qalib real mükafat üçün mükafatlar alacaq.,Wnner ще получи награди за истинска награда.,O vencedor receberá recompensas em prêmios reais.,Wnner će dobiti nagrade za pravu nagradu.,Vítěz získá odměny za skutečnou cenu.,Wnner vil modtage belønninger for rigtige præmier.,Wnner ontvangt beloningen voor een echte prijs.,Wnner will reveive rewards for real prize.,Ang Wnner ay makakatanggap ng mga gantimpala para sa tunay na premyo.,Wnner saa palkinnot oikeasta palkinnosta.,Le gagnant recevra des récompenses pour un vrai prix.,Wnner erhält Belohnungen für echte Preise.,Ο νικητής θα κερδίσει ανταμοιβές για το πραγματικό έπαθλο.,Wnner יקבל פרסים עבור פרס אמיתי.,A Wnner valódi nyereményért kap jutalmat.,Wnner mun fá verðlaun fyrir alvöru verðlaun.,Pemenang akan menerima hadiah untuk hadiah nyata.,Il vincitore riceverà ricompense per un premio reale.,優勝者は本物の賞品を受け取ります。,Жеңімпаз нақты жүлде үшін сыйақы алады.,Wnner는 실제 상품에 대한 보상을 받게 됩니다.,Wnner saņems balvas par īstu balvu.,Wnner gaus apdovanojimus už tikrą prizą.,Pemenang akan menerima ganjaran untuk hadiah sebenar.,Wnner vil motta belønninger for ekte premie.,Zwycięzca otrzyma nagrody za prawdziwą nagrodę.,O vencedor receberá recompensas em prêmios reais.,Wnner va primi recompense pentru un premiu real.,Победитель получит награды за настоящий приз.,Wnner将获得真实奖品奖励。,Víťaz získa odmeny za skutočnú cenu.,Wnner bo prejel nagrade za pravo nagrado.,El ganador recibirá recompensas por premios reales.,Wnner kommer att få belöningar för riktiga priser.,Wnner จะคอยรับรางวัลเป็นรางวัลจริง,Wnner將獲得真實獎品獎勵。,Kazanan gerçek ödül karşılığında ödüller alacaktır.,Wnner отримає винагороду за справжній приз.,G'olib haqiqiy sovrin uchun mukofot oladi.,Người chiến thắng sẽ nhận được phần thưởng cho giải thưởng thực sự.
The hammer reveals letter of selected tile you want,تكشف المطرقة عن حرف البلاط المحدد الذي تريده,Çəkic istədiyiniz seçilmiş kafelin hərfini göstərir,"Чукът разкрива буквата на избраната плочка, която искате",O martelo revela a letra da peça selecionada que você deseja,Čekić otkriva slovo odabrane pločice koju želite,"Kladivo odhaluje písmeno vybrané dlaždice, kterou chcete","Hammeren afslører bogstavet for den valgte flise, du ønsker",De hamer onthult de letter van de geselecteerde tegel die je wilt,The hammer reveals letter of selected tile you want,Ang martilyo ay nagpapakita ng titik ng napiling tile na gusto mo,Vasara paljastaa haluamasi valitun laatan kirjaimen,Le marteau révèle la lettre de la tuile sélectionnée que vous souhaitez,Der Hammer zeigt den Buchstaben der gewünschten Kachel an,Το σφυρί αποκαλύπτει το γράμμα του επιλεγμένου πλακιδίου που θέλετε,הפטיש חושף את האות של האריח שנבחר שאתה רוצה,A kalapács felfedi a kívánt kiválasztott csempe betűjét,Hamarinn sýnir staf af völdum flísum sem þú vilt,Palu menunjukkan huruf ubin pilihan yang Anda inginkan,Il martello rivela la lettera della tessera selezionata che desideri,ハンマーで選択したタイルの文字が表示されます,Балға қалаған таңдалған тақтайшаның әрпін көрсетеді,망치를 누르면 원하는 타일의 문자가 표시됩니다.,"Āmurs atklāj izvēlētās flīzes burtu, kuru vēlaties",Plaktukas atskleidžia pasirinktos norimos plytelės raidę,Tukul mendedahkan huruf jubin terpilih yang anda mahukan,Hammeren avslører bokstaven til valgt flis du ønsker,Młotek odkrywa literę wybranej płytki,O martelo revela a letra da peça selecionada que você deseja,Ciocanul dezvăluie litera plăcii selectate pe care o doriți,"Молоток показывает букву выбранной плитки, которую вы хотите.",锤子显示您想要的所选瓷砖的字母,"Kladivo odhalí písmeno vybranej dlaždice, ktorú chcete","Kladivo razkrije črko izbrane ploščice, ki jo želite",El martillo revela la letra del mosaico seleccionado que desea,Hammaren avslöjar bokstaven på den valda brickan du vill ha,ค้อนเผยให้เห็นตัวอักษรของกระเบื้องที่เลือกที่คุณต้องการ,錘子顯示您想要的所選瓷磚的字母,"Çekiç, istediğiniz seçili döşemenin harfini ortaya çıkarır","Молоток відкриває літеру обраної плитки, яку ви хочете",Bolg'a siz xohlagan tanlangan plitka harfini ko'rsatadi,Chiếc búa hiển thị chữ cái của ô đã chọn mà bạn muốn
When activated the next level displays pre-filled word,عند التنشيط، يعرض المستوى التالي كلمة مملوءة مسبقًا,Aktivləşdirildikdə növbəti səviyyə əvvəlcədən doldurulmuş sözü göstərir,"Когато се активира, следващото ниво показва предварително попълнена дума","Quando ativado, o próximo nível exibe palavras pré-preenchidas","Kada se aktivira, sljedeća razina prikazuje unaprijed ispunjenu riječ",Po aktivaci další úroveň zobrazí předvyplněné slovo,"Når det er aktiveret, viser næste niveau et forudfyldt ord","Indien geactiveerd, wordt op het volgende niveau een vooraf ingevuld woord weergegeven",When activated the next level displays pre-filled word,Kapag na-activate ang susunod na antas ay nagpapakita ng pre-filled na salita,"Kun se on aktivoitu, seuraava taso näyttää esitäytetyn sanan","Lorsqu'il est activé, le niveau suivant affiche un mot pré-rempli",Bei Aktivierung wird auf der nächsten Ebene ein vorab ausgefülltes Wort angezeigt,"Όταν ενεργοποιηθεί, το επόμενο επίπεδο εμφανίζει προγεμισμένη λέξη","כאשר מופעלת, הרמה הבאה מציגה מילה מלאה מראש",Aktiválásakor a következő szint előre kitöltött szót jelenít meg,Þegar það er virkjað sýnir næsta stig útfyllt orð,"Saat diaktifkan, level berikutnya menampilkan kata yang sudah diisi sebelumnya","Quando attivato, il livello successivo visualizza la parola precompilata",アクティブ化すると、次のレベルに事前に入力された単語が表示されます,Іске қосылған кезде келесі деңгей алдын ала толтырылған сөзді көрсетеді,활성화되면 다음 레벨에 미리 채워진 단어가 표시됩니다.,"Kad tas ir aktivizēts, nākamajā līmenī tiek parādīts iepriekš aizpildīts vārds","Kai aktyvuota, kitame lygyje rodomas iš anksto užpildytas žodis",Apabila diaktifkan tahap seterusnya memaparkan perkataan pra-isi,"Når det er aktivert, viser neste nivå et forhåndsutfylt ord",Po aktywacji następny poziom wyświetla wstępnie wypełnione słowo,"Quando ativado, o próximo nível exibe palavras pré-preenchidas","Când este activat, nivelul următor afișează cuvântul pre-completat",При активации на следующем уровне отображается предварительно заполненное слово.,激活后，下一级别将显示预先填充的单词,Po aktivácii sa na ďalšej úrovni zobrazí predvyplnené slovo,"Ko je aktivirana, naslednja raven prikaže vnaprej izpolnjeno besedo","Cuando se activa, el siguiente nivel muestra una palabra precargada.",När den är aktiverad visar nästa nivå ett förifyllt ord,เมื่อเปิดใช้งานระดับถัดไปจะแสดงคำที่กรอกไว้ล่วงหน้า,啟動後，下一級將顯示預先填入的單字,Etkinleştirildiğinde bir sonraki seviye önceden doldurulmuş kelimeyi görüntüler,Після активації наступного рівня відображається попередньо заповнене слово,Faollashtirilganda keyingi daraja oldindan to'ldirilgan so'zni ko'rsatadi,"Khi được kích hoạt, cấp độ tiếp theo sẽ hiển thị từ được điền sẵn"
Reveals a random letter,يكشف رسالة عشوائية,Təsadüfi bir məktubu ortaya qoyur,Разкрива произволна буква,Revela uma letra aleatória,Otkriva nasumično slovo,Odhalí náhodné písmeno,Afslører et tilfældigt bogstav,Onthult een willekeurige letter,Reveals a random letter,Nagpapakita ng random na titik,Paljastaa satunnaisen kirjaimen,Révèle une lettre aléatoire,Enthüllt einen zufälligen Buchstaben,Αποκαλύπτει ένα τυχαίο γράμμα,חושף מכתב אקראי,Véletlenszerű betűt tár fel,Sýnir handahófskenndan staf,Mengungkapkan surat acak,Rivela una lettera casuale,ランダムな文字を表示します,Кездейсоқ әріпті көрсетеді,임의의 문자를 공개합니다,Atklāj nejaušu burtu,Atskleidžia atsitiktinę raidę,Mendedahkan surat rawak,Avslører en tilfeldig bokstav,Ujawnia losową literę,Revela uma letra aleatória,Dezvăluie o scrisoare aleatorie,Открывает случайную букву,显示随机字母,Odhalí náhodné písmeno,Odkrije naključno črko,Revela una letra aleatoria,Avslöjar en slumpmässig bokstav,เผยจดหมายสุ่ม,顯示隨機字母,Rastgele bir harf ortaya çıkarır,Розкриває випадкову букву,Tasodifiy harfni ochib beradi,Tiết lộ một lá thư ngẫu nhiên
The shuffle button can help you find words faster,يمكن أن يساعدك زر التبديل في العثور على الكلمات بشكل أسرع,Qarışıq düyməsi sözləri daha tez tapmağa kömək edə bilər,Бутонът за разбъркване може да ви помогне да намирате думи по-бързо,O botão aleatório pode ajudá-lo a encontrar palavras mais rapidamente,Gumb za nasumičnu reprodukciju može vam pomoći da brže pronađete riječi,Tlačítko náhodného přehrávání vám pomůže rychleji najít slova,Bland-knappen kan hjælpe dig med at finde ord hurtigere,Met de shuffle-knop kunt u sneller woorden vinden,The shuffle button can help you find words faster,Matutulungan ka ng shuffle button na makahanap ng mga salita nang mas mabilis,Sekoituspainike voi auttaa sinua löytämään sanoja nopeammin,Le bouton de lecture aléatoire peut vous aider à trouver des mots plus rapidement,Mit der Zufallstaste können Sie Wörter schneller finden,Το κουμπί τυχαίας αναπαραγωγής μπορεί να σας βοηθήσει να βρείτε λέξεις πιο γρήγορα,כפתור ערבוב יכול לעזור לך למצוא מילים מהר יותר,A keverés gomb segítségével gyorsabban találhat szavakat,Uppstokkunarhnappurinn getur hjálpað þér að finna orð hraðar,Tombol acak dapat membantu Anda menemukan kata lebih cepat,Il pulsante di riproduzione casuale può aiutarti a trovare le parole più velocemente,シャッフル ボタンを使用すると、単語をすばやく見つけることができます,Араластыру түймесі сөздерді жылдам табуға көмектеседі,셔플 버튼을 사용하면 단어를 더 빠르게 찾을 수 있습니다.,Jaukšanas poga var palīdzēt ātrāk atrast vārdus,Maišymo mygtukas gali padėti greičiau rasti žodžius,Butang kocok boleh membantu anda mencari perkataan dengan lebih cepat,Tilfeldig rekkefølge-knappen kan hjelpe deg med å finne ord raskere,Przycisk losowego wyszukiwania pomoże Ci szybciej znaleźć słowa,O botão aleatório pode ajudá-lo a encontrar palavras mais rapidamente,Butonul de amestecare vă poate ajuta să găsiți cuvinte mai rapid,Кнопка перемешивания поможет вам быстрее находить слова.,随机播放按钮可以帮助您更快地找到单词,Tlačidlo náhodného výberu vám pomôže rýchlejšie nájsť slová,Gumb za naključno predvajanje vam lahko pomaga hitreje najti besede,El botón de reproducción aleatoria puede ayudarte a encontrar palabras más rápido,Blanda-knappen kan hjälpa dig att hitta ord snabbare,ปุ่มสุ่มช่วยให้คุณค้นหาคำได้เร็วขึ้น,隨機播放按鈕可以幫助您更快找到單字,Karıştır düğmesi kelimeleri daha hızlı bulmanıza yardımcı olabilir,Кнопка перемішування може допомогти вам швидше знайти слова,Aralashtirish tugmasi so'zlarni tezroq topishga yordam beradi,Nút xáo trộn có thể giúp bạn tìm từ nhanh hơn
